header_capture_month,issuer_name,chip_indicator_uid,product_uid,description,purchase_txn_amt,purchase_txn_cnt
2016-08-01 00:00:00.000000000,Scotiabank,5,1,"Fuel Dispenser, Automated",8920.96,271
2017-10-01 00:00:00.000000000,Scotiabank,2,1,"Eating Places, Restaurants",57.65,4
2018-06-01 00:00:00.000000000,CIBC,7,1,"Grocery Stores, Supermarkets",51692695.81,986413
2016-11-01 00:00:00.000000000,Scotiabank,3,1,"Drug Stores, Pharmacies",61.06,2
2017-09-01 00:00:00.000000000,Scotiabank,2,1,"Fuel Dispenser, Automated",283.96,63
2016-03-01 00:00:00.000000000,Royal Bank,7,1,Fast Food Restaurants,29285410.92,2205524
2017-10-01 00:00:00.000000000,BMO Bank of Montreal,4,1,"Fuel Dispenser, Automated",0.00,0
2017-02-01 00:00:00.000000000,CIBC,3,1,"Eating Places, Restaurants",15.72,1
2016-11-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Fuel Dispenser, Automated",28956427.24,766066
2017-12-01 00:00:00.000000000,TD Canada Trust,5,1,"Grocery Stores, Supermarkets",209403.40,4293
2018-07-01 00:00:00.000000000,Scotiabank,5,1,Fast Food Restaurants,65479.79,4599
2016-03-01 00:00:00.000000000,Royal Bank,5,1,"Grocery Stores, Supermarkets",236136.23,5106
2019-01-01 00:00:00.000000000,TD Canada Trust,3,1,"Grocery Stores, Supermarkets",244.68,9
2018-09-01 00:00:00.000000000,CIBC,5,1,Hardware Stores,197380.83,1880
2017-09-01 00:00:00.000000000,Scotiabank,4,1,"Eating Places, Restaurants",46.09,3
2017-03-01 00:00:00.000000000,Scotiabank,5,1,Hardware Stores,137520.85,1842
2018-07-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Fuel Dispenser, Automated",44053695.21,966888
2016-11-01 00:00:00.000000000,CIBC,2,1,Fast Food Restaurants,315.27,24
2019-01-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Grocery Stores, Supermarkets",81033.91,1573
2018-03-01 00:00:00.000000000,CIBC,3,1,"Grocery Stores, Supermarkets",267.66,3
2016-06-01 00:00:00.000000000,TD Canada Trust,2,1,"Fuel Dispenser, Automated",2027.84,194
2016-03-01 00:00:00.000000000,Royal Bank,9,1,"Eating Places, Restaurants",3815705.53,314467
2018-04-01 00:00:00.000000000,Scotiabank,5,1,Fast Food Restaurants,63290.52,4483
2016-01-01 00:00:00.000000000,BMO Bank of Montreal,5,1,Hardware Stores,143780.61,2249
2017-10-01 00:00:00.000000000,TD Canada Trust,3,1,Fast Food Restaurants,389.54,27
2016-06-01 00:00:00.000000000,CIBC,5,1,"Grocery Stores, Supermarkets",164781.00,3956
2017-04-01 00:00:00.000000000,CIBC,5,1,Hardware Stores,248098.15,3594
2016-09-01 00:00:00.000000000,TD Canada Trust,3,1,"Fuel Dispenser, Automated",102573.61,2645
2016-04-01 00:00:00.000000000,CIBC,4,1,"Eating Places, Restaurants",44442.48,1298
2018-02-01 00:00:00.000000000,Scotiabank,2,1,"Grocery Stores, Supermarkets",162.43,7
2018-03-01 00:00:00.000000000,CIBC,2,1,"Fuel Dispenser, Automated",7.96,71
2017-02-01 00:00:00.000000000,Scotiabank,9,1,"Eating Places, Restaurants",2664424.59,200175
2017-06-01 00:00:00.000000000,TD Canada Trust,2,1,Hardware Stores,20659.74,661
2019-01-01 00:00:00.000000000,TD Canada Trust,2,1,"Fuel Dispenser, Automated",589.09,135
2016-09-01 00:00:00.000000000,TD Canada Trust,9,1,"Fuel Dispenser, Automated",10506702.35,526643
2018-11-01 00:00:00.000000000,Scotiabank,4,1,Fast Food Restaurants,60.23,6
2017-12-01 00:00:00.000000000,Scotiabank,7,1,"Drug Stores, Pharmacies",69329952.47,1493181
2018-05-01 00:00:00.000000000,Scotiabank,5,1,"Grocery Stores, Supermarkets",102599.05,2238
2018-02-01 00:00:00.000000000,Royal Bank,9,1,"Drug Stores, Pharmacies",46316326.59,2034763
2017-07-01 00:00:00.000000000,Royal Bank,3,1,"Grocery Stores, Supermarkets",145653.70,2024
2018-09-01 00:00:00.000000000,BMO Bank of Montreal,9,1,Fast Food Restaurants,19914414.55,1770870
2016-04-01 00:00:00.000000000,CIBC,9,1,"Drug Stores, Pharmacies",10140937.25,491539
2017-04-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Eating Places, Restaurants",34784783.10,1015970
2018-02-01 00:00:00.000000000,TD Canada Trust,3,1,Hardware Stores,2864.10,9
2017-02-01 00:00:00.000000000,Scotiabank,3,1,Hardware Stores,406.77,3
2018-04-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Fuel Dispenser, Automated",3898.15,100
2017-08-01 00:00:00.000000000,TD Canada Trust,7,1,"Eating Places, Restaurants",88919089.89,2466541
2017-08-01 00:00:00.000000000,CIBC,7,1,"Grocery Stores, Supermarkets",55175620.20,1190991
2017-03-01 00:00:00.000000000,Royal Bank,4,1,"Fuel Dispenser, Automated",0.00,0
2016-11-01 00:00:00.000000000,Scotiabank,9,1,"Fuel Dispenser, Automated",3512596.12,144114
2018-09-01 00:00:00.000000000,Royal Bank,7,1,Hardware Stores,72751046.94,768879
2018-05-01 00:00:00.000000000,Scotiabank,2,1,"Eating Places, Restaurants",296.74,6
2018-12-01 00:00:00.000000000,CIBC,2,1,Hardware Stores,525.87,7
2016-03-01 00:00:00.000000000,Royal Bank,4,1,Hardware Stores,32463.75,886
2018-02-01 00:00:00.000000000,TD Canada Trust,7,1,"Fuel Dispenser, Automated",78261106.14,1799203
2018-01-01 00:00:00.000000000,TD Canada Trust,3,1,"Drug Stores, Pharmacies",4537.63,62
2016-09-01 00:00:00.000000000,Scotiabank,7,1,Hardware Stores,53658361.16,763765
2018-06-01 00:00:00.000000000,TD Canada Trust,5,1,"Eating Places, Restaurants",171301.17,4682
2016-07-01 00:00:00.000000000,BMO Bank of Montreal,7,1,Fast Food Restaurants,24914084.54,2041086
2016-03-01 00:00:00.000000000,Royal Bank,3,1,Hardware Stores,508571.67,7665
2017-09-01 00:00:00.000000000,Royal Bank,7,1,"Fuel Dispenser, Automated",72463199.74,1697262
2016-06-01 00:00:00.000000000,TD Canada Trust,5,1,"Fuel Dispenser, Automated",23198.55,562
2017-04-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Grocery Stores, Supermarkets",5021698.82,207123
2018-06-01 00:00:00.000000000,CIBC,3,1,"Eating Places, Restaurants",81.08,2
2018-04-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Grocery Stores, Supermarkets",8529962.36,348889
2017-09-01 00:00:00.000000000,BMO Bank of Montreal,6,1,"Fuel Dispenser, Automated",0.00,0
2016-06-01 00:00:00.000000000,Royal Bank,4,1,"Grocery Stores, Supermarkets",56643.08,1375
2016-07-01 00:00:00.000000000,TD Canada Trust,7,1,Hardware Stores,98658866.16,1375060
2016-01-01 00:00:00.000000000,CIBC,9,1,Hardware Stores,2267957.60,86693
2016-08-01 00:00:00.000000000,BMO Bank of Montreal,9,1,Fast Food Restaurants,3310889.80,315452
2018-05-01 00:00:00.000000000,CIBC,7,1,"Drug Stores, Pharmacies",46619501.21,1099848
2017-05-01 00:00:00.000000000,CIBC,4,1,"Fuel Dispenser, Automated",0.00,0
2017-01-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Eating Places, Restaurants",81912.00,2598
2017-12-01 00:00:00.000000000,Royal Bank,5,1,"Drug Stores, Pharmacies",287620.42,4229
2017-08-01 00:00:00.000000000,CIBC,9,1,Hardware Stores,9975679.33,355331
2016-12-01 00:00:00.000000000,Royal Bank,9,1,"Drug Stores, Pharmacies",50018526.47,1999785
2016-02-01 00:00:00.000000000,TD Canada Trust,9,1,Fast Food Restaurants,18768750.71,1945731
2017-09-01 00:00:00.000000000,CIBC,2,1,"Fuel Dispenser, Automated",59.71,91
2018-12-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Eating Places, Restaurants",8217447.49,407259
2016-05-01 00:00:00.000000000,TD Canada Trust,3,1,"Grocery Stores, Supermarkets",93993.35,2097
2018-03-01 00:00:00.000000000,Royal Bank,9,1,Fast Food Restaurants,47355271.39,4296789
2016-03-01 00:00:00.000000000,Scotiabank,2,1,"Eating Places, Restaurants",46.78,3
2017-04-01 00:00:00.000000000,Scotiabank,7,1,"Drug Stores, Pharmacies",48204364.85,1321807
2018-02-01 00:00:00.000000000,BMO Bank of Montreal,3,1,"Eating Places, Restaurants",25.13,1
2016-03-01 00:00:00.000000000,Royal Bank,2,1,"Grocery Stores, Supermarkets",938.70,24
2017-08-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Eating Places, Restaurants",35532020.53,1020954
2016-08-01 00:00:00.000000000,BMO Bank of Montreal,7,1,Fast Food Restaurants,22288264.94,1813034
2018-05-01 00:00:00.000000000,TD Canada Trust,3,1,"Eating Places, Restaurants",1663.09,31
2016-06-01 00:00:00.000000000,Royal Bank,9,1,"Fuel Dispenser, Automated",14109932.60,605353
2017-08-01 00:00:00.000000000,TD Canada Trust,3,1,Fast Food Restaurants,764.69,50
2018-05-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Grocery Stores, Supermarkets",32062666.31,689611
2018-11-01 00:00:00.000000000,Royal Bank,5,1,"Eating Places, Restaurants",160466.11,4450
2018-02-01 00:00:00.000000000,CIBC,4,1,"Fuel Dispenser, Automated",0.00,0
2016-07-01 00:00:00.000000000,CIBC,9,1,"Fuel Dispenser, Automated",6429374.69,291320
2016-12-01 00:00:00.000000000,Scotiabank,5,1,"Grocery Stores, Supermarkets",123962.98,2568
2016-03-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Grocery Stores, Supermarkets",24028740.07,635697
2017-03-01 00:00:00.000000000,BMO Bank of Montreal,5,1,Fast Food Restaurants,66384.37,5287
2018-05-01 00:00:00.000000000,Scotiabank,2,1,"Grocery Stores, Supermarkets",168.30,5
2016-07-01 00:00:00.000000000,Scotiabank,7,1,"Fuel Dispenser, Automated",45363610.01,1240581
2017-04-01 00:00:00.000000000,TD Canada Trust,9,1,"Grocery Stores, Supermarkets",15472237.37,733507
2019-01-01 00:00:00.000000000,Scotiabank,9,1,"Eating Places, Restaurants",10014005.20,577490
2017-04-01 00:00:00.000000000,TD Canada Trust,2,1,"Eating Places, Restaurants",18.47,3
2018-01-01 00:00:00.000000000,CIBC,5,1,Hardware Stores,136592.14,1781
2017-11-01 00:00:00.000000000,Royal Bank,9,1,"Eating Places, Restaurants",11343134.18,725988
2016-06-01 00:00:00.000000000,TD Canada Trust,2,1,Fast Food Restaurants,151.53,10
2018-07-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Drug Stores, Pharmacies",34691436.36,867285
2018-09-01 00:00:00.000000000,Scotiabank,6,1,"Fuel Dispenser, Automated",0.00,0
2016-09-01 00:00:00.000000000,TD Canada Trust,5,1,"Drug Stores, Pharmacies",152386.96,3929
2018-07-01 00:00:00.000000000,CIBC,7,1,"Fuel Dispenser, Automated",70735972.80,1519419
2016-12-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Eating Places, Restaurants",31734282.94,930570
2016-03-01 00:00:00.000000000,BMO Bank of Montreal,7,1,Fast Food Restaurants,22873203.30,1901675
2018-02-01 00:00:00.000000000,Scotiabank,5,1,"Grocery Stores, Supermarkets",106289.34,2265
2016-04-01 00:00:00.000000000,CIBC,4,1,Fast Food Restaurants,20922.39,3515
2017-05-01 00:00:00.000000000,CIBC,2,1,"Grocery Stores, Supermarkets",1179.77,26
2016-07-01 00:00:00.000000000,BMO Bank of Montreal,4,1,"Fuel Dispenser, Automated",850176.02,23421
2018-02-01 00:00:00.000000000,Scotiabank,7,1,Hardware Stores,35226528.41,453050
2018-05-01 00:00:00.000000000,Royal Bank,5,1,Hardware Stores,360545.67,4106
2017-10-01 00:00:00.000000000,Royal Bank,5,1,"Grocery Stores, Supermarkets",342292.46,6289
2016-03-01 00:00:00.000000000,Scotiabank,3,1,"Drug Stores, Pharmacies",20.73,2
2017-02-01 00:00:00.000000000,BMO Bank of Montreal,2,1,Hardware Stores,250.00,1
2018-10-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Fuel Dispenser, Automated",44483891.25,972813
2018-07-01 00:00:00.000000000,Scotiabank,2,1,Fast Food Restaurants,464.66,38
2017-09-01 00:00:00.000000000,TD Canada Trust,3,1,"Eating Places, Restaurants",1283.34,29
2017-12-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Drug Stores, Pharmacies",130898.56,2679
2018-03-01 00:00:00.000000000,Royal Bank,3,1,"Eating Places, Restaurants",27484.17,728
2018-09-01 00:00:00.000000000,Royal Bank,3,1,"Fuel Dispenser, Automated",28.93,2
2016-03-01 00:00:00.000000000,BMO Bank of Montreal,3,1,Hardware Stores,28.93,1
2018-12-01 00:00:00.000000000,TD Canada Trust,3,1,"Fuel Dispenser, Automated",0.00,0
2017-07-01 00:00:00.000000000,Scotiabank,9,1,Fast Food Restaurants,19951603.54,1922664
2016-01-01 00:00:00.000000000,Scotiabank,9,1,Hardware Stores,2840629.27,110134
2016-05-01 00:00:00.000000000,TD Canada Trust,7,1,"Fuel Dispenser, Automated",89135561.36,2436430
2016-11-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Grocery Stores, Supermarkets",31085068.40,733343
2017-06-01 00:00:00.000000000,Scotiabank,4,1,Fast Food Restaurants,1.00,1
2017-08-01 00:00:00.000000000,Royal Bank,7,1,Hardware Stores,73094333.14,878455
2016-08-01 00:00:00.000000000,Royal Bank,4,1,"Drug Stores, Pharmacies",94.37,3
2018-01-01 00:00:00.000000000,Royal Bank,7,1,"Grocery Stores, Supermarkets",66872092.80,1190401
2018-06-01 00:00:00.000000000,Royal Bank,5,1,"Eating Places, Restaurants",204645.79,5728
2016-11-01 00:00:00.000000000,TD Canada Trust,3,1,"Eating Places, Restaurants",6028.14,161
2018-06-01 00:00:00.000000000,TD Canada Trust,9,1,"Drug Stores, Pharmacies",42254645.04,2145890
2017-12-01 00:00:00.000000000,Royal Bank,9,1,Fast Food Restaurants,45942598.79,4003833
2018-04-01 00:00:00.000000000,TD Canada Trust,3,1,Fast Food Restaurants,478.48,30
2019-01-01 00:00:00.000000000,CIBC,7,1,"Grocery Stores, Supermarkets",46202456.12,830659
2018-12-01 00:00:00.000000000,TD Canada Trust,9,1,"Fuel Dispenser, Automated",14473711.98,568151
2016-03-01 00:00:00.000000000,Scotiabank,7,1,Hardware Stores,41242201.46,620977
2016-01-01 00:00:00.000000000,Scotiabank,5,1,"Eating Places, Restaurants",95617.74,3381
2016-07-01 00:00:00.000000000,BMO Bank of Montreal,3,1,Fast Food Restaurants,36.95,4
2018-11-01 00:00:00.000000000,BMO Bank of Montreal,2,1,Fast Food Restaurants,231.36,12
2017-02-01 00:00:00.000000000,TD Canada Trust,9,1,Hardware Stores,6026840.26,250767
2017-04-01 00:00:00.000000000,Royal Bank,7,1,"Eating Places, Restaurants",68427933.67,1958026
2017-03-01 00:00:00.000000000,TD Canada Trust,2,1,Fast Food Restaurants,121.24,11
2017-03-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Grocery Stores, Supermarkets",108410.07,2370
2018-09-01 00:00:00.000000000,CIBC,7,1,"Eating Places, Restaurants",47324592.61,1234310
2016-09-01 00:00:00.000000000,TD Canada Trust,2,1,"Fuel Dispenser, Automated",882.84,142
2018-08-01 00:00:00.000000000,Scotiabank,5,1,"Eating Places, Restaurants",95142.50,2654
2018-09-01 00:00:00.000000000,TD Canada Trust,5,1,Hardware Stores,256464.60,2578
2017-08-01 00:00:00.000000000,BMO Bank of Montreal,5,1,Fast Food Restaurants,85282.15,6665
2016-03-01 00:00:00.000000000,TD Canada Trust,2,1,"Fuel Dispenser, Automated",1391.33,110
2017-06-01 00:00:00.000000000,Scotiabank,4,1,"Drug Stores, Pharmacies",35.67,1
2016-05-01 00:00:00.000000000,Scotiabank,4,1,Fast Food Restaurants,359.12,34
2017-03-01 00:00:00.000000000,Scotiabank,9,1,Hardware Stores,4393459.65,167051
2016-05-01 00:00:00.000000000,Royal Bank,3,1,"Eating Places, Restaurants",705170.99,24203
2017-01-01 00:00:00.000000000,Royal Bank,2,1,"Grocery Stores, Supermarkets",1133.21,21
2017-09-01 00:00:00.000000000,Royal Bank,2,1,"Fuel Dispenser, Automated",396.68,130
2018-07-01 00:00:00.000000000,BMO Bank of Montreal,7,1,Fast Food Restaurants,15118044.94,1026665
2018-08-01 00:00:00.000000000,CIBC,9,1,"Grocery Stores, Supermarkets",22210721.70,930102
2017-06-01 00:00:00.000000000,Royal Bank,5,1,"Grocery Stores, Supermarkets",307011.85,5985
2018-12-01 00:00:00.000000000,BMO Bank of Montreal,9,1,Hardware Stores,9052168.64,281928
2017-06-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Grocery Stores, Supermarkets",102421.16,2377
2018-07-01 00:00:00.000000000,Royal Bank,3,1,Fast Food Restaurants,23771.67,1904
2018-01-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Drug Stores, Pharmacies",88388.71,2178
2016-07-01 00:00:00.000000000,CIBC,4,1,"Eating Places, Restaurants",44381.30,952
2017-03-01 00:00:00.000000000,BMO Bank of Montreal,2,1,"Grocery Stores, Supermarkets",518.16,12
2018-12-01 00:00:00.000000000,CIBC,7,1,Fast Food Restaurants,18632837.18,1110882
2018-12-01 00:00:00.000000000,Scotiabank,9,1,"Grocery Stores, Supermarkets",14008027.22,538659
2016-04-01 00:00:00.000000000,CIBC,5,1,"Drug Stores, Pharmacies",138594.85,3965
2018-05-01 00:00:00.000000000,CIBC,3,1,"Drug Stores, Pharmacies",206.21,5
2018-03-01 00:00:00.000000000,Royal Bank,4,1,"Drug Stores, Pharmacies",7.56,1
2016-02-01 00:00:00.000000000,CIBC,9,1,"Grocery Stores, Supermarkets",2223671.48,103503
2017-10-01 00:00:00.000000000,TD Canada Trust,9,1,Fast Food Restaurants,44656314.14,4294610
2018-06-01 00:00:00.000000000,Royal Bank,2,1,"Drug Stores, Pharmacies",1.37,1
2017-02-01 00:00:00.000000000,Scotiabank,4,1,"Eating Places, Restaurants",15.97,1
2016-08-01 00:00:00.000000000,TD Canada Trust,2,1,Hardware Stores,15557.84,533
2018-06-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Grocery Stores, Supermarkets",31818594.11,668860
2018-09-01 00:00:00.000000000,CIBC,9,1,"Eating Places, Restaurants",13953596.30,793811
2016-02-01 00:00:00.000000000,TD Canada Trust,2,1,"Drug Stores, Pharmacies",152.77,1
2018-06-01 00:00:00.000000000,Royal Bank,4,1,"Grocery Stores, Supermarkets",21.90,3
2016-06-01 00:00:00.000000000,TD Canada Trust,4,1,"Fuel Dispenser, Automated",1384096.14,39626
2017-10-01 00:00:00.000000000,CIBC,5,1,Hardware Stores,241973.05,3049
2017-08-01 00:00:00.000000000,Scotiabank,7,1,"Drug Stores, Pharmacies",44300432.83,1199953
2016-07-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Grocery Stores, Supermarkets",27419767.66,684862
2016-10-01 00:00:00.000000000,BMO Bank of Montreal,2,1,"Fuel Dispenser, Automated",319.19,51
2018-04-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Eating Places, Restaurants",33480865.72,892778
2016-01-01 00:00:00.000000000,CIBC,3,1,"Grocery Stores, Supermarkets",414.15,10
2018-06-01 00:00:00.000000000,Royal Bank,2,1,Fast Food Restaurants,600.32,49
2017-11-01 00:00:00.000000000,Royal Bank,4,1,Hardware Stores,46.31,1
2017-07-01 00:00:00.000000000,CIBC,3,1,Fast Food Restaurants,46.84,6
2016-11-01 00:00:00.000000000,BMO Bank of Montreal,6,1,"Fuel Dispenser, Automated",0.00,0
2016-04-01 00:00:00.000000000,CIBC,4,1,"Drug Stores, Pharmacies",25.60,1
2017-02-01 00:00:00.000000000,TD Canada Trust,5,1,"Drug Stores, Pharmacies",137812.89,3192
2018-11-01 00:00:00.000000000,Royal Bank,3,1,"Fuel Dispenser, Automated",0.00,0
2017-12-01 00:00:00.000000000,TD Canada Trust,9,1,Hardware Stores,13192777.46,480967
2018-11-01 00:00:00.000000000,CIBC,5,1,"Eating Places, Restaurants",109331.74,2875
2016-05-01 00:00:00.000000000,BMO Bank of Montreal,4,1,"Fuel Dispenser, Automated",974172.12,27357
2016-08-01 00:00:00.000000000,CIBC,5,1,"Fuel Dispenser, Automated",27483.42,900
2017-02-01 00:00:00.000000000,CIBC,5,1,Fast Food Restaurants,92370.05,7315
2016-03-01 00:00:00.000000000,TD Canada Trust,5,1,"Fuel Dispenser, Automated",19880.43,569
2016-07-01 00:00:00.000000000,Royal Bank,3,1,Hardware Stores,1003422.88,14630
2016-02-01 00:00:00.000000000,Scotiabank,7,1,Fast Food Restaurants,20520920.77,1621392
2016-05-01 00:00:00.000000000,BMO Bank of Montreal,2,1,"Eating Places, Restaurants",4.20,1
2018-10-01 00:00:00.000000000,Royal Bank,3,1,"Eating Places, Restaurants",35057.49,627
2016-07-01 00:00:00.000000000,Royal Bank,4,1,Hardware Stores,3423.20,118
2017-10-01 00:00:00.000000000,Royal Bank,9,1,"Eating Places, Restaurants",11226018.97,720928
2016-09-01 00:00:00.000000000,Scotiabank,2,1,"Grocery Stores, Supermarkets",364.34,8
2016-01-01 00:00:00.000000000,Scotiabank,5,1,"Fuel Dispenser, Automated",10957.83,341
2018-04-01 00:00:00.000000000,BMO Bank of Montreal,9,1,Fast Food Restaurants,16366434.75,1491827
2017-09-01 00:00:00.000000000,Scotiabank,7,1,"Fuel Dispenser, Automated",43927943.48,1082937
2017-08-01 00:00:00.000000000,CIBC,3,1,"Grocery Stores, Supermarkets",496.97,7
2018-05-01 00:00:00.000000000,TD Canada Trust,2,1,Fast Food Restaurants,210.98,18
2016-02-01 00:00:00.000000000,CIBC,3,1,Hardware Stores,2392.56,9
2017-07-01 00:00:00.000000000,TD Canada Trust,2,1,"Eating Places, Restaurants",145.10,16
2018-08-01 00:00:00.000000000,CIBC,3,1,"Fuel Dispenser, Automated",0.00,0
2017-12-01 00:00:00.000000000,Royal Bank,5,1,Hardware Stores,356335.45,3690
2016-11-01 00:00:00.000000000,CIBC,9,1,"Eating Places, Restaurants",3058044.79,238339
2017-09-01 00:00:00.000000000,Scotiabank,9,1,"Eating Places, Restaurants",4833650.69,327461
2016-01-01 00:00:00.000000000,Scotiabank,2,1,"Grocery Stores, Supermarkets",463.13,10
2018-08-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Grocery Stores, Supermarkets",30872977.97,652465
2017-05-01 00:00:00.000000000,Scotiabank,5,1,"Eating Places, Restaurants",87768.53,2992
2018-12-01 00:00:00.000000000,CIBC,9,1,"Eating Places, Restaurants",15088770.49,787545
2016-05-01 00:00:00.000000000,Royal Bank,5,1,"Grocery Stores, Supermarkets",237761.65,5002
2016-10-01 00:00:00.000000000,BMO Bank of Montreal,2,1,Fast Food Restaurants,297.38,25
2017-06-01 00:00:00.000000000,Royal Bank,5,1,"Eating Places, Restaurants",250815.47,7672
2016-02-01 00:00:00.000000000,Scotiabank,5,1,"Grocery Stores, Supermarkets",100218.65,2437
2017-07-01 00:00:00.000000000,Scotiabank,3,1,"Eating Places, Restaurants",13.28,1
2018-07-01 00:00:00.000000000,Royal Bank,4,1,"Fuel Dispenser, Automated",0.00,0
2016-08-01 00:00:00.000000000,Royal Bank,4,1,"Grocery Stores, Supermarkets",15582.23,399
2018-04-01 00:00:00.000000000,BMO Bank of Montreal,7,1,Fast Food Restaurants,14834090.13,994061
2018-01-01 00:00:00.000000000,CIBC,5,1,Fast Food Restaurants,71759.22,5153
2017-03-01 00:00:00.000000000,Royal Bank,5,1,"Drug Stores, Pharmacies",161282.15,3407
2016-02-01 00:00:00.000000000,BMO Bank of Montreal,4,1,Fast Food Restaurants,13244.53,1974
2016-04-01 00:00:00.000000000,CIBC,4,1,Hardware Stores,8967.46,260
